u0	i244	0.6614270059365868
u0	i104	0.7500095438177853
u2	i459	0.0
u2	i51	0.0
u4	i294	0.0
u4	i210	0.0
u4	i362	0.0
u4	i701	0.0
u4	i232	0.0
u4	i210	0.0
u4	i703	0.0
u4	i188	0.0
u4	i361	0.0
u4	i210	0.0
u4	i210	0.0
u4	i22	0.0
u4	i9	0.0
u4	i621	0.0
u4	i75	0.0
u4	i259	0.0
u5	i505	0.0
u5	i422	0.0
u6	i556	0.0
u6	i327	0.0
u6	i262	0.0
u6	i526	0.0
u6	i390	0.0
u6	i495	0.0
u6	i361	0.0
u7	i505	0.0
u7	i347	0.0
u7	i392	0.0
u8	i506	0.0
u8	i618	0.0
u9	i244	0.6614270059365868
u9	i649	0.0
u11	i244	0.6614270059365868
u11	i649	0.0
u11	i210	0.0
u11	i389	0.0
u12	i192	0.0
u12	i194	0.0
u12	i21	0.0
u14	i9	0.0
u14	i396	0.0
u14	i351	0.0
u17	i295	0.0
u17	i450	0.0
u17	i262	0.0
u17	i126	0.0
u17	i83	0.0
u17	i450	0.0
u17	i126	0.0
u17	i22	0.0
u17	i506	0.0
u17	i391	0.0
u17	i262	0.0
u17	i126	0.0
u17	i263	0.0
u17	i126	0.0
u17	i664	0.0
u19	i200	0.0
u19	i279	0.0
u19	i116	0.0
u20	i286	0.0
u20	i101	0.0
u20	i107	0.0
u20	i515	0.0
u20	i323	0.0
u20	i621	0.0
u20	i365	0.0
u20	i515	0.0
u20	i323	0.0
u20	i286	0.0
u20	i101	0.0
u20	i107	0.0
u20	i342	0.0
u20	i86	0.0
u20	i370	0.0
u20	i387	0.0
u20	i662	0.0
u20	i20	0.0
u20	i342	0.0
u20	i104	0.7500095438177853
u21	i37	0.0
u21	i443	0.0
u21	i9	0.0
u21	i604	0.0
u21	i101	0.0
u21	i322	0.0
u21	i37	0.0
u21	i443	0.0
u21	i644	0.0
u21	i45	0.0
u21	i198	0.0
u21	i678	0.0
u21	i322	0.0
u21	i430	0.0
u21	i37	0.0
u21	i443	0.0
u21	i655	0.0
u21	i284	0.0
u21	i604	0.0
u21	i43	0.0
u21	i55	0.0
u21	i447	0.0
u21	i233	0.0
u21	i10	0.0
u21	i415	0.0
u21	i605	0.0
u21	i626	0.0
u21	i104	0.7500095438177853
u23	i58	0.0
u23	i662	0.0
u23	i604	0.0
u23	i9	0.0
u23	i697	0.0
u23	i473	0.0
u24	i599	0.0
u24	i257	0.0
u24	i125	0.0
u24	i104	0.7500095438177853
u24	i585	0.0
u24	i251	0.0
u24	i116	0.0
u24	i525	0.0
u24	i705	0.0
u24	i506	0.0
u24	i125	0.0
u24	i618	0.0
u24	i525	0.0
u24	i705	0.0
u24	i125	0.0
u24	i525	0.0
u24	i705	0.0
u24	i506	0.0
u24	i226	0.0
u24	i292	0.0
u24	i525	0.0
u24	i705	0.0
u24	i245	0.0
u24	i418	0.0
u24	i525	0.0
u24	i705	0.0
u24	i9	0.0
u24	i396	0.0
u24	i237	0.0
u24	i525	0.0
u24	i705	0.0
u24	i599	0.0
u24	i257	0.0
u24	i125	0.0
u25	i283	0.0
u25	i515	0.0
u25	i120	0.0
u25	i687	0.0
u26	i8	0.0
u26	i396	0.0
u26	i621	0.0
u27	i14	0.0
u27	i49	0.0
u27	i681	0.0
u27	i441	0.0
u27	i472	0.0
u27	i14	0.0
u27	i49	0.0
u27	i681	0.0
u27	i441	0.0
u27	i472	0.0
u27	i14	0.0
u27	i189	0.0
u27	i118	0.0
u27	i681	0.0
u27	i439	0.0
u27	i507	0.0
u27	i663	0.0
u27	i392	0.0
u27	i392	0.0
u27	i185	0.0
u27	i86	0.0
u27	i394	0.0
u27	i601	0.0
u27	i86	0.0
u27	i441	0.0
u27	i338	0.0
u27	i472	0.0
u27	i411	0.0
u27	i88	0.0
u27	i243	0.0
u27	i14	0.0
u27	i85	0.0
u27	i14	0.0
u27	i618	0.0
u27	i472	0.0
u27	i86	0.0
u28	i388	0.0
u28	i54	0.0
u28	i116	0.0
u28	i522	0.0
u28	i655	0.0
u28	i505	0.0
u28	i131	0.0
u29	i49	0.0
u29	i169	0.0
u29	i390	0.0
u29	i86	0.0
u31	i201	0.0
u31	i687	0.0
u31	i129	0.0
u31	i630	0.0
u31	i190	0.0
u31	i604	0.0
u31	i429	0.0
u31	i192	0.0
u31	i192	0.0
u31	i403	0.0
u31	i538	0.0
u31	i210	0.0
u33	i520	0.0
u33	i517	0.0
u33	i269	0.0
u33	i210	0.0
u33	i665	0.0
u33	i663	0.0
u33	i31	0.0
u33	i106	0.0
u34	i505	0.0
u34	i197	0.0
u34	i128	0.0
u34	i447	0.0
u35	i372	0.0
u35	i435	0.0
u35	i349	0.0
u36	i10	0.0
u36	i244	0.6614270059365868
u38	i394	0.0
u38	i505	0.0
u38	i621	0.0
u38	i9	0.0
u38	i415	0.0
u38	i679	0.0
u38	i621	0.0
u39	i506	0.0
u39	i422	0.0
u41	i244	0.6614270059365868
u41	i618	0.0
u41	i609	0.0
u41	i99	0.0
u42	i144	0.0
u42	i6	0.0
u42	i696	0.0
u42	i105	0.0
u42	i559	0.0
u42	i615	0.0
u42	i614	0.0
u42	i275	0.0
u42	i105	0.0
u42	i422	0.0
u42	i614	0.0
u42	i157	0.0
u42	i415	0.0
u42	i423	0.0
u42	i217	0.0
u42	i103	0.0
u42	i103	0.0
u42	i615	0.0
u42	i614	0.0
u42	i614	0.0
u42	i103	0.0
u42	i591	0.0
u42	i139	0.0
u42	i591	0.0
u42	i375	0.0
u42	i415	0.0
u42	i647	0.0
u42	i103	0.0
u42	i614	0.0
u42	i416	0.0
u42	i98	0.0
u42	i103	0.0
u42	i314	0.0
u42	i105	0.0
u42	i591	0.0
u42	i375	0.0
u42	i597	0.0
u42	i308	0.0
u42	i159	0.0
u42	i597	0.0
u42	i421	0.0
u42	i85	0.0
u42	i415	0.0
u42	i614	0.0
u42	i310	0.0
u42	i571	0.0
u42	i595	0.0
u42	i491	0.0
u42	i89	0.0
u42	i237	0.0
u42	i663	0.0
u42	i421	0.0
u42	i597	0.0
u42	i421	0.0
u42	i21	0.0
u42	i207	0.0
u42	i192	0.0
u42	i205	0.0
u42	i183	0.0
u42	i66	0.0
u42	i591	0.0
u42	i6	0.0
u43	i373	0.0
u43	i104	0.7500095438177853
u43	i655	0.0
u43	i274	0.0
u43	i123	0.0
u44	i8	0.0
u44	i393	0.0
u44	i8	0.0
u44	i393	0.0
u44	i246	0.0
u44	i527	0.0
u44	i630	0.0
u44	i618	0.0
u44	i583	0.0
u44	i505	0.0
u44	i421	0.0
u44	i568	0.0
u44	i23	0.0
u44	i419	0.0
u44	i523	0.0
u45	i621	0.0
u45	i97	0.0
u46	i505	0.0
u46	i217	0.0
u46	i36	0.0
u46	i86	0.0
u46	i479	0.0
u46	i480	0.0
u46	i512	0.0
u46	i507	0.0
u46	i217	0.0
u46	i36	0.0
u46	i210	0.0
u46	i390	0.0
u46	i349	0.0
u46	i134	0.0
u46	i220	0.0
u46	i218	0.0
u46	i586	0.0
u46	i406	0.0
u46	i586	0.0
u46	i232	0.0
u46	i22	0.0
u46	i586	0.0
u46	i211	0.0
u46	i299	0.0
u46	i444	0.0
u46	i217	0.0
u46	i489	0.0
u46	i210	0.0
u46	i86	0.0
u46	i412	0.0
u46	i372	0.0
u46	i36	0.0
u46	i210	0.0
u46	i492	0.0
u46	i321	0.0
u46	i666	0.0
u46	i83	0.0
u46	i447	0.0
u46	i619	0.0
u46	i656	0.0
u46	i222	0.0
u46	i621	0.0
u46	i104	0.7500095438177853
u47	i617	0.0
u47	i618	0.0
u47	i107	0.0
u48	i673	0.0
u48	i439	0.0
u48	i8	0.0
u48	i361	0.0
u48	i217	0.0
u48	i390	0.0
u48	i244	0.6614270059365868
u49	i428	0.0
u49	i18	0.0
u49	i257	0.0
u49	i67	0.0
u49	i255	0.0
u49	i237	0.0
u49	i648	0.0
u49	i257	0.0
u49	i74	0.0
u49	i159	0.0
u49	i18	0.0
u49	i153	0.0
u49	i208	0.0
u49	i381	0.0
u49	i357	0.0
u49	i632	0.0
u49	i360	0.0
u49	i380	0.0
u49	i505	0.0
u49	i381	0.0
u49	i589	0.0
u49	i360	0.0
u49	i348	0.0
u49	i11	0.0
u49	i663	0.0
u49	i676	0.0
u49	i541	0.0
u49	i259	0.0
u49	i79	0.0
u49	i415	0.0
u49	i81	0.0
u49	i450	0.0
u49	i18	0.0
u49	i381	0.0
u49	i357	0.0
u49	i243	0.0
u49	i380	0.0
u49	i107	0.0
u49	i511	0.0
u49	i107	0.0
u49	i511	0.0
u49	i32	0.0
u49	i488	0.0
u49	i3	0.0
u49	i381	0.0
u49	i552	0.0
u49	i22	0.0
u49	i14	0.0
u49	i520	0.0
u49	i74	0.0
u49	i423	0.0
u49	i380	0.0
u49	i74	0.0
u50	i505	0.0
u50	i478	0.0
u50	i384	0.0
u50	i97	0.0
u51	i515	0.0
u51	i113	0.0
u51	i698	0.0
u52	i655	0.0
u52	i187	0.0
u52	i655	0.0
u52	i187	0.0
u52	i185	0.0
u52	i657	0.0
u52	i99	0.0
u53	i99	0.0
u53	i679	0.0
u54	i32	0.0
u54	i524	0.0
u56	i505	0.0
u56	i174	0.0
u56	i505	0.0
u56	i174	0.0
u56	i141	0.0
u56	i90	0.0
u56	i246	0.0
u56	i522	0.0
u56	i292	0.0
u56	i8	0.0
u56	i327	0.0
u56	i44	0.0
u56	i244	0.6614270059365868
u56	i649	0.0
u56	i244	0.6614270059365868
u56	i148	0.0
u56	i470	0.0
u56	i244	0.6614270059365868
u57	i169	0.0
u57	i362	0.0
u58	i218	0.0
u58	i644	0.0
u58	i78	0.0
u58	i522	0.0
u59	i406	0.0
u59	i626	0.0
u60	i388	0.0
u60	i480	0.0
u60	i512	0.0
u60	i14	0.0
u60	i362	0.0
u60	i38	0.0
u60	i332	0.0
u60	i14	0.0
u60	i362	0.0
u60	i38	0.0
u60	i332	0.0
u61	i506	0.0
u61	i97	0.0
u61	i104	0.7500095438177853
u63	i506	0.0
u63	i363	0.0
u63	i190	0.0
u63	i697	0.0
u63	i152	0.0
u63	i519	0.0
u63	i190	0.0
u63	i372	0.0
u63	i265	0.0
u63	i569	0.0
u63	i66	0.0
u63	i519	0.0
u63	i459	0.0
u64	i8	0.0
u64	i287	0.0
u64	i687	0.0
u65	i654	0.0
u65	i292	0.0
u66	i587	0.0
u66	i228	0.0
u66	i71	0.0
u66	i113	0.0
u66	i628	0.0
u66	i300	0.0
u66	i86	0.0
u66	i160	0.0
u66	i367	0.0
u66	i115	0.0
u66	i549	0.0
u66	i86	0.0
u66	i467	0.0
u66	i587	0.0
u66	i228	0.0
u66	i262	0.0
u66	i71	0.0
u66	i446	0.0
u66	i569	0.0
u66	i586	0.0
u66	i229	0.0
u66	i331	0.0
u66	i70	0.0
u66	i332	0.0
u66	i700	0.0
u66	i228	0.0
u66	i195	0.0
u66	i569	0.0
u66	i586	0.0
u66	i231	0.0
u66	i284	0.0
u66	i331	0.0
u66	i70	0.0
u66	i406	0.0
u66	i535	0.0
u66	i587	0.0
u66	i228	0.0
u66	i331	0.0
u66	i71	0.0
u66	i527	0.0
u66	i152	0.0
u66	i519	0.0
u66	i587	0.0
u66	i262	0.0
u66	i535	0.0
u66	i587	0.0
u66	i694	0.0
u66	i213	0.0
u66	i168	0.0
u66	i86	0.0
u66	i214	0.0
u66	i214	0.0
u66	i669	0.0
u66	i214	0.0
u66	i587	0.0
u66	i228	0.0
u66	i11	0.0
u66	i121	0.0
u66	i83	0.0
u66	i646	0.0
u66	i243	0.0
u66	i86	0.0
u66	i318	0.0
u66	i153	0.0
u66	i8	0.0
u66	i415	0.0
u66	i214	0.0
u66	i337	0.0
u66	i222	0.0
u66	i284	0.0
u66	i349	0.0
u66	i134	0.0
u66	i615	0.0
u66	i332	0.0
u66	i518	0.0
u66	i107	0.0
u66	i229	0.0
u66	i587	0.0
u66	i417	0.0
u66	i242	0.0
u66	i658	0.0
u66	i334	0.0
u66	i107	0.0
u66	i152	0.0
u66	i275	0.0
u66	i415	0.0
u66	i214	0.0
u66	i684	0.0
u66	i235	0.0
u66	i691	0.0
u66	i269	0.0
u66	i46	0.0
u66	i22	0.0
u66	i45	0.0
u66	i86	0.0
u66	i391	0.0
u66	i366	0.0
u66	i298	0.0
u66	i586	0.0
u66	i80	0.0
u66	i231	0.0
u66	i625	0.0
u66	i83	0.0
u66	i70	0.0
u66	i231	0.0
u66	i80	0.0
u66	i569	0.0
u66	i586	0.0
u66	i104	0.7500095438177853
u66	i585	0.0
u66	i251	0.0
u66	i116	0.0
u66	i246	0.0
u66	i517	0.0
u66	i523	0.0
u66	i587	0.0
u66	i228	0.0
u66	i71	0.0
u69	i574	0.0
u69	i296	0.0
u69	i363	0.0
u70	i9	0.0
u70	i396	0.0
u70	i351	0.0
u70	i237	0.0
u70	i123	0.0
u71	i9	0.0
u71	i440	0.0
u71	i49	0.0
u71	i217	0.0
u71	i389	0.0
u71	i668	0.0
u71	i663	0.0
u71	i245	0.0
u72	i618	0.0
u73	i8	0.0
u73	i237	0.0
u73	i83	0.0
u73	i8	0.0
u73	i237	0.0
u73	i83	0.0
u73	i244	0.6614270059365868
u73	i253	0.0
u73	i372	0.0
u73	i237	0.0
u73	i84	0.0
u73	i199	0.0
u73	i8	0.0
u73	i83	0.0
u73	i88	0.0
u73	i518	0.0
u73	i655	0.0
u73	i604	0.0
u73	i406	0.0
u73	i238	0.0
u73	i83	0.0
u74	i566	0.0
u74	i109	0.0
u74	i13	0.0
u74	i126	0.0
u75	i262	0.0
u75	i526	0.0
u75	i113	0.0
u75	i518	0.0
u75	i224	0.0
u75	i670	0.0
u75	i66	0.0
u75	i411	0.0
u75	i29	0.0
u78	i287	0.0
u78	i10	0.0
u79	i698	0.0
u81	i656	0.0
u81	i626	0.0
u81	i538	0.0
u81	i506	0.0
u82	i571	0.0
u82	i660	0.0
